station_id,true_opnid,opnids,comments,modeled,repo_name,wplmn_flag,source
S004-589,,,,,MetroMN,0.0,equis
S003-268,,,,,MetroMN,0.0,equis
S003-269,,,,,MetroMN,0.0,equis
S002-896,,,,,MetroMN,0.0,equis
S012-781,,,,,MetroMN,0.0,equis
S009-359,,,,,MetroMN,0.0,equis
S012-763,,,,,MetroMN,0.0,equis
S010-482,,,,,MetroMN,0.0,equis
S004-899,,,,,MetroMN,0.0,equis
S000-609,,,,,MetroMN,0.0,equis
S000-608,,,,,MetroMN,0.0,equis
S001-366,,,,,MetroMN,0.0,equis
S004-914,,,,,MetroMN,0.0,equis
S004-520,,,,,MetroMN,0.0,equis
S000-752,,,,,MetroMN,0.0,equis
S001-765,,,,,MetroMN,0.0,equis
S001-764,,,,,MetroMN,0.0,equis
S002-487,,,,,MetroMN,0.0,equis
S007-856,,,,,MetroMN,0.0,equis
S009-837,,,,,MetroMN,0.0,equis
S012-695,,,,,MetroMN,0.0,equis
S013-631,,,,,MetroMN,0.0,equis
S004-523,,,,,MetroMN,0.0,equis
S000-320,,,,,MetroMN,0.0,equis
S004-915,,,,,MetroMN,0.0,equis
S004-904,,,,,MetroMN,0.0,equis
S004-522,,,,,MetroMN,0.0,equis
S009-714,,,,,MetroMN,0.0,equis
S012-812,,,,,MetroMN,0.0,equis
S009-702,,,,,MetroMN,0.0,equis
S001-763,,,,,MetroMN,0.0,equis
S001-365,,,,,MetroMN,0.0,equis
S010-481,,,,,MetroMN,0.0,equis
S013-632,,,,,MetroMN,0.0,equis
S017-879,,,,,MetroMN,0.0,equis
S004-910,,,,,MetroMN,0.0,equis
S009-558,,,,,MetroMN,0.0,equis
S003-450,,,,,MetroMN,0.0,equis
S004-898,,,,,MetroMN,0.0,equis
S000-823,,,,,MetroMN,0.0,equis
S010-465,,,,,MetroMN,0.0,equis
S011-334,,,,,MetroMN,0.0,equis
S006-714,,,,,MetroMN,0.0,equis
S005-442,,,,,MetroMN,0.0,equis
S004-916,,,,,MetroMN,0.0,equis
S008-380,,,,,MetroMN,0.0,equis
S012-778,,,,,MetroMN,0.0,equis
S017-464,,,,,MetroMN,0.0,equis
S004-517,,,,,MetroMN,0.0,equis
S004-908,,,,,MetroMN,0.0,equis
S004-906,,,,,MetroMN,0.0,equis
S011-374,,,,,MetroMN,0.0,equis
S012-805,,,,,MetroMN,0.0,equis
S012-719,,,,,MetroMN,0.0,equis
S000-754,,,,,MetroMN,0.0,equis
S009-777,,,,,MetroMN,0.0,equis
S001-004,,,,,MetroMN,0.0,equis
S000-691,,,,,MetroMN,0.0,equis
S004-518,,,,,MetroMN,0.0,equis
S012-799,,,,,MetroMN,0.0,equis
S004-911,,,,,MetroMN,0.0,equis
S004-516,,,,,MetroMN,0.0,equis
S004-909,,,,,MetroMN,0.0,equis
S012-804,,,,,MetroMN,0.0,equis
S004-521,,,,,MetroMN,0.0,equis
S012-803,,,,,MetroMN,0.0,equis
S004-913,,,,,MetroMN,0.0,equis
S004-903,,,,,MetroMN,0.0,equis
S009-825,,,,,MetroMN,0.0,equis
S012-798,,,,,MetroMN,0.0,equis
S004-902,,,,,MetroMN,0.0,equis
S006-677,,,,,MetroMN,0.0,equis
S012-810,,,,,MetroMN,0.0,equis
S007-858,,,,,MetroMN,0.0,equis
S000-087,,,,,MetroMN,0.0,equis
S007-857,,,,,MetroMN,0.0,equis
S009-362,,,,,MetroMN,0.0,equis
S010-082,,,,,MetroMN,0.0,equis
S014-046,,,,,MetroMN,0.0,equis
S000-314,,,,,MetroMN,0.0,equis
S004-122,,,,,MetroMN,0.0,equis
S009-333,,,,,MetroMN,0.0,equis
S009-331,,,,,MetroMN,0.0,equis
S009-332,,,,,MetroMN,0.0,equis
S000-308,,,,,MetroMN,0.0,equis
S005-380,,,,,MetroMN,0.0,equis
S012-800,,,,,MetroMN,0.0,equis
S016-898,,,,,MetroMN,0.0,equis
S016-900,,,,,MetroMN,0.0,equis
S000-313,,,,,MetroMN,0.0,equis
S005-129,,,,,MetroMN,0.0,equis
S000-303,,,,,MetroMN,0.0,equis
S007-906,,,,,MetroMN,0.0,equis
S015-261,,,,,MetroMN,0.0,equis
S008-183,,,,,MetroMN,0.0,equis
S005-328,,,,,MetroMN,0.0,equis
S005-329,,,,,MetroMN,0.0,equis
S003-841,,,,,MetroMN,0.0,equis
S012-789,,,,,MetroMN,0.0,equis
S014-047,,,,,MetroMN,0.0,equis
S017-402,,,,,MetroMN,0.0,equis
S000-841,,,,,MetroMN,0.0,equis
S001-732,,,,,MetroMN,0.0,equis
S012-807,,,,,MetroMN,0.0,equis
S005-441,,,,,MetroMN,0.0,equis
S004-617,,,,,MetroMN,0.0,equis
S012-808,,,,,MetroMN,0.0,equis
S000-993,,,,,MetroMN,0.0,equis
S000-606,,,,,MetroMN,0.0,equis
S000-753,,,,,MetroMN,0.0,equis
S012-806,,,,,MetroMN,0.0,equis
S004-618,,,,,MetroMN,0.0,equis
S012-809,,,,,MetroMN,0.0,equis
S009-337,,,,,MetroMN,0.0,equis
S009-338,,,,,MetroMN,0.0,equis
S009-339,,,,,MetroMN,0.0,equis
S009-336,,,,,MetroMN,0.0,equis
S004-912,,,,,MetroMN,0.0,equis
S004-524,,,,,MetroMN,0.0,equis
S010-466,,,,,MetroMN,0.0,equis
S012-378,,,,,MiddleMN,0.0,equis
S000-342,,,,,MiddleMN,0.0,equis
S009-706,,,,,MiddleMN,0.0,equis
S012-706,,,,,MiddleMN,0.0,equis
S006-223,,,,,MiddleMN,0.0,equis
S005-623,,,,,MiddleMN,0.0,equis
S011-123,,,,,MiddleMN,0.0,equis
S005-624,,,,,MiddleMN,0.0,equis
S006-222,,,,,MiddleMN,0.0,equis
S005-689,,,,,MiddleMN,0.0,equis
S005-625,,,,,MiddleMN,0.0,equis
S008-547,,,,,MiddleMN,0.0,equis
S009-152,,,,,MiddleMN,0.0,equis
S009-153,,,,,MiddleMN,0.0,equis
S008-555,,,,,MiddleMN,0.0,equis
S008-655,,,,,MiddleMN,0.0,equis
S005-628,,,,,MiddleMN,0.0,equis
S010-494,,,,,MiddleMN,0.0,equis
S012-350,,,,,MiddleMN,0.0,equis
S016-413,,,,,MiddleMN,0.0,equis
S008-501,,,,,MiddleMN,0.0,equis
S005-662,,,,,MiddleMN,0.0,equis
S012-816,,,,,MiddleMN,0.0,equis
S013-609,,,,,MiddleMN,0.0,equis
S008-554,,,,,MiddleMN,0.0,equis
S009-292,,,,,MiddleMN,0.0,equis
S009-291,,,,,MiddleMN,0.0,equis
S009-290,,,,,MiddleMN,0.0,equis
S009-289,,,,,MiddleMN,0.0,equis
S008-553,,,,,MiddleMN,0.0,equis
S005-627,,,,,MiddleMN,0.0,equis
S012-356,,,,,MiddleMN,0.0,equis
S001-301,,,,,MiddleMN,0.0,equis
S012-709,,,,,MiddleMN,0.0,equis
S012-351,,,,,MiddleMN,0.0,equis
S000-145,,,,,MiddleMN,0.0,equis
S009-840,,,,,MiddleMN,0.0,equis
S008-654,,,,,MiddleMN,0.0,equis
S012-352,,,,,MiddleMN,0.0,equis
S008-653,,,,,MiddleMN,0.0,equis
S012-353,,,,,MiddleMN,0.0,equis
S012-354,,,,,MiddleMN,0.0,equis
S012-355,,,,,MiddleMN,0.0,equis
S008-505,,,,,MiddleMN,0.0,equis
S012-363,,,,,MiddleMN,0.0,equis
S008-656,,,,,MiddleMN,0.0,equis
S012-365,,,,,MiddleMN,0.0,equis
S013-647,,,,,MiddleMN,0.0,equis
S008-550,,,,,MiddleMN,0.0,equis
S005-668,,,,,MiddleMN,0.0,equis
S006-729,,,,,MiddleMN,0.0,equis
S005-626,,,,,MiddleMN,0.0,equis
S012-360,,,,,MiddleMN,0.0,equis
S003-763,,,,,MiddleMN,0.0,equis
S012-358,,,,,MiddleMN,0.0,equis
S012-418,,,,,MiddleMN,0.0,equis
S008-504,,,,,MiddleMN,0.0,equis
S012-364,,,,,MiddleMN,0.0,equis
S012-366,,,,,MiddleMN,0.0,equis
S005-669,,,,,MiddleMN,0.0,equis
S012-362,,,,,MiddleMN,0.0,equis
S008-500,,,,,MiddleMN,0.0,equis
S005-672,,,,,MiddleMN,0.0,equis
S012-708,,,,,MiddleMN,0.0,equis
S006-665,,,,,MiddleMN,0.0,equis
S008-657,,,,,MiddleMN,0.0,equis
S009-288,,,,,MiddleMN,0.0,equis
S008-508,,,,,MiddleMN,0.0,equis
S012-372,,,,,MiddleMN,0.0,equis
S009-287,,,,,MiddleMN,0.0,equis
S008-507,,,,,MiddleMN,0.0,equis
S009-286,,,,,MiddleMN,0.0,equis
S012-374,,,,,MiddleMN,0.0,equis
S008-658,,,,,MiddleMN,0.0,equis
S012-376,,,,,MiddleMN,0.0,equis
S008-510,,,,,MiddleMN,0.0,equis
S006-699,,,,,MiddleMN,0.0,equis
S012-377,,,,,MiddleMN,0.0,equis
S004-509,,,,,MiddleMN,0.0,equis
S009-202,,,,,MiddleMN,0.0,equis
S009-203,,,,,MiddleMN,0.0,equis
S009-204,,,,,MiddleMN,0.0,equis
S005-664,,,,,MiddleMN,0.0,equis
S004-348,,,,,MiddleMN,0.0,equis
S012-415,,,,,MiddleMN,0.0,equis
S005-430,,,,,MiddleMN,0.0,equis
S006-085,,,,,MiddleMN,0.0,equis
S005-667,,,,,MiddleMN,0.0,equis
S005-295,,,,,MiddleMN,0.0,equis
S005-294,,,,,MiddleMN,0.0,equis
S010-078,,,,,MiddleMN,0.0,equis
S012-705,,,,,MiddleMN,0.0,equis
S016-230,,,,,MiddleMN,0.0,equis
S016-442,,,,,MiddleMN,0.0,equis
S016-643,,,,,MiddleMN,0.0,equis
S003-906,,,,,MiddleMN,0.0,equis
S000-054,,,,,MiddleMN,0.0,equis
S009-720,,,,,MiddleMN,0.0,equis
S008-513,,,,,MiddleMN,0.0,equis
S005-666,,,,,MiddleMN,0.0,equis
S012-379,,,,,MiddleMN,0.0,equis
S017-412,,,,,MiddleMN,0.0,equis
S007-862,,,,,MiddleMN,0.0,equis
S012-704,,,,,MiddleMN,0.0,equis
S013-650,,,,,MiddleMN,0.0,equis
S008-543,,,,,MiddleMN,0.0,equis
S013-610,,,,,MiddleMN,0.0,equis
S013-921,,,,,MiddleMN,0.0,equis
S004-609,377.0,377,,,MiddleMN,0.0,equis
S000-777,377.0,377,,,MiddleMN,0.0,equis
S008-544,,,,,MiddleMN,0.0,equis
S012-388,,,,,MiddleMN,0.0,equis
S008-537,,,,,MiddleMN,0.0,equis
S012-389,,,,,MiddleMN,0.0,equis
S008-545,,,,,MiddleMN,0.0,equis
S012-385,,,,,MiddleMN,0.0,equis
S008-536,,,,,MiddleMN,0.0,equis
S011-343,,,,,MiddleMN,0.0,equis
S012-387,,,,,MiddleMN,0.0,equis
S009-195,,,,,MiddleMN,0.0,equis
S002-400,,,,,MiddleMN,0.0,equis
S008-538,,,,,MiddleMN,0.0,equis
S012-417,,,,,MiddleMN,0.0,equis
S000-678,,,,,MiddleMN,0.0,equis
S000-677,,,,,MiddleMN,0.0,equis
S002-399,,,,,MiddleMN,0.0,equis
S008-541,,,,,MiddleMN,0.0,equis
S002-401,,,,,MiddleMN,0.0,equis
S013-649,,,,,MiddleMN,0.0,equis
S008-540,,,,,MiddleMN,0.0,equis
S012-382,,,,,MiddleMN,0.0,equis
S016-901,,,,,MiddleMN,0.0,equis
S012-381,,,,,MiddleMN,0.0,equis
S000-665,,,,,MiddleMN,0.0,equis
S000-664,,,,,MiddleMN,0.0,equis
S000-663,,,,,MiddleMN,0.0,equis
S006-220,,,,,MiddleMN,0.0,equis
S008-535,,,,,MiddleMN,0.0,equis
S012-392,,,,,MiddleMN,0.0,equis
S009-155,,,,,MiddleMN,0.0,equis
S009-154,,,,,MiddleMN,0.0,equis
S007-339,,,,,MiddleMN,0.0,equis
S004-281,,,,,MiddleMN,0.0,equis
S006-221,,,,,MiddleMN,0.0,equis
S000-766,,,,,MiddleMN,0.0,equis
S000-767,,,,,MiddleMN,0.0,equis
S009-687,,,,,MiddleMN,0.0,equis
S008-533,,,,,MiddleMN,0.0,equis
S012-396,,,,,MiddleMN,0.0,equis
S008-528,,,,,MiddleMN,0.0,equis
S012-397,,,,,MiddleMN,0.0,equis
S005-671,417.0,417,,,MiddleMN,0.0,equis
S007-571,417.0,417,,,MiddleMN,0.0,equis
S008-051,417.0,417,,,MiddleMN,0.0,equis
S012-414,417.0,417,,,MiddleMN,0.0,equis
S013-614,,,,,MiddleMN,0.0,equis
S012-703,,,,,MiddleMN,0.0,equis
S009-156,,,,,MiddleMN,0.0,equis
S008-559,,,,,MiddleMN,0.0,equis
S011-129,,,,,MiddleMN,0.0,equis
S001-377,377.0,377,,,MiddleMN,0.0,equis
S009-196,,,,,MiddleMN,0.0,equis
S009-283,,,,,MiddleMN,0.0,equis
S009-284,,,,,MiddleMN,0.0,equis
S009-285,,,,,MiddleMN,0.0,equis
S007-570,613.0,631,Bluffs,,MiddleMN,0.0,equis
S008-515,,,,,MiddleMN,0.0,equis
S008-516,,,,,MiddleMN,0.0,equis
S012-393,,,,,MiddleMN,0.0,equis
S012-395,,,,,MiddleMN,0.0,equis
S008-514,,,,,MiddleMN,0.0,equis
S009-839,430.0,430,,,MiddleMN,0.0,equis
S000-736,430.0,430,,,MiddleMN,0.0,equis
S001-759,430.0,430,,,MiddleMN,0.0,equis
S000-765,,,,,MiddleMN,0.0,equis
S009-201,,,,,MiddleMN,0.0,equis
S000-764,,,,,MiddleMN,0.0,equis
S012-401,,,,,MiddleMN,0.0,equis
S008-518,,,,,MiddleMN,0.0,equis
S010-079,,,,,MiddleMN,0.0,equis
S007-743,,,,,MiddleMN,0.0,equis
S008-530,,,,,MiddleMN,0.0,equis
S001-985,,,,,MiddleMN,0.0,equis
S007-730,,,,,MiddleMN,0.0,equis
S000-762,,,,,MiddleMN,0.0,equis
S000-763,,,,,MiddleMN,0.0,equis
S016-526,,,,,MiddleMN,0.0,equis
S016-527,,,,,MiddleMN,0.0,equis
S003-515,,,,,MiddleMN,0.0,equis
S002-936,,,,,MiddleMN,0.0,equis
S012-405,,,,,MiddleMN,0.0,equis
S013-651,,,,,MiddleMN,0.0,equis
S003-706,,,,,MiddleMN,0.0,equis
S011-127,583.0,583,Bluff,,MiddleMN,0.0,equis
S002-937,583.0,583,Bluff,,MiddleMN,0.0,equis
S002-937,583.0,583,Bluff,,MiddleMN,0.0,equis
S013-205,583.0,583,Bluff,,MiddleMN,0.0,equis
S007-861,610.0,610,mainstem,,MiddleMN,0.0,equis
S008-305,,,,,MiddleMN,0.0,equis
S013-626,,,,,MiddleMN,0.0,equis
S012-700,610.0,"590,603",,,MiddleMN,0.0,equis
S012-419,613.0,631,Bluffs,,MiddleMN,0.0,equis
S013-653,613.0,631,Bluffs,,MiddleMN,0.0,equis
S002-934,,,,,MiddleMN,0.0,equis
S012-404,,,,,MiddleMN,0.0,equis
S000-041,610.0,"590,603",,,MiddleMN,0.0,equis
S007-863,610.0,"590,603",,,MiddleMN,0.0,equis
S004-130,,,,,MiddleMN,0.0,equis
S010-080,,,,,MiddleMN,0.0,equis
S007-297,610.0,610,mainstem,,MiddleMN,0.0,equis
S012-699,610.0,610,mainstem,,MiddleMN,0.0,equis
S003-637,,,,,MiddleMN,0.0,equis
S003-635,,,,,MiddleMN,0.0,equis
S005-055,,,,,MiddleMN,0.0,equis
S000-167,,,,,MiddleMN,0.0,equis
S009-838,,,,,MiddleMN,0.0,equis
S007-050,,,,,MiddleMN,0.0,equis
S003-636,,,,,MiddleMN,0.0,equis
S003-633,,,,,MiddleMN,0.0,equis
S003-632,,,,,MiddleMN,0.0,equis
S003-634,,,,,MiddleMN,0.0,equis
S006-752,,,,,MiddleMN,0.0,equis
S004-160,,,,,MiddleMN,0.0,equis
S012-702,,,,,MiddleMN,0.0,equis
S014-876,,,,,MiddleMN,0.0,equis
S007-869,,,,,MiddleMN,0.0,equis
S004-074,,,,,MiddleMN,0.0,equis
S001-416,,,,,MiddleMN,0.0,equis
S004-073,,,,,MiddleMN,0.0,equis
S004-075,,,,,MiddleMN,0.0,equis
S013-625,,,,,MiddleMN,0.0,equis
S007-868,,,,,MiddleMN,0.0,equis
S012-406,,,,,MiddleMN,0.0,equis
S002-464,,,,,MiddleMN,0.0,equis
S012-407,,,,,MiddleMN,0.0,equis
S012-408,,,,,MiddleMN,0.0,equis
S008-558,,,,,MiddleMN,0.0,equis
S016-257,,,,,MiddleMN,0.0,equis
S017-965,,,,,MiddleMN,0.0,equis
S004-232,,,,,MiddleMN,0.0,equis
S006-976,,,,,MiddleMN,0.0,equis
S004-233,,,,,MiddleMN,0.0,equis
S006-974,,,,,MiddleMN,0.0,equis
S017-966,,,,,MiddleMN,0.0,equis
S017-967,,,,,MiddleMN,0.0,equis
S017-970,,,,,MiddleMN,0.0,equis
S006-975,,,,,MiddleMN,0.0,equis
S013-652,,,,,MiddleMN,0.0,equis
S017-968,,,,,MiddleMN,0.0,equis
S017-969,,,,,MiddleMN,0.0,equis
S008-557,,,,,MiddleMN,0.0,equis
S009-684,,,,,MiddleMN,0.0,equis
S001-411,,,,,MiddleMN,0.0,equis
S001-412,,,,,MiddleMN,0.0,equis
S006-850,,,,,MiddleMN,0.0,equis
S009-143,,,,,MiddleMN,0.0,equis
S009-200,,,,,MiddleMN,0.0,equis
S008-526,,,,,MiddleMN,0.0,equis
S005-670,,,,,MiddleMN,0.0,equis
S008-527,,,,,MiddleMN,0.0,equis
S009-198,,,,,MiddleMN,0.0,equis
S009-197,,,,,MiddleMN,0.0,equis
S009-199,,,,,MiddleMN,0.0,equis
S008-523,,,,,MiddleMN,0.0,equis
S012-411,,,,,MiddleMN,0.0,equis
S012-412,,,,,MiddleMN,0.0,equis
S008-525,,,,,MiddleMN,0.0,equis
S005-663,617.0,617,Bluff,,MiddleMN,0.0,equis
S012-413,617.0,617,Bluff,,MiddleMN,0.0,equis
S012-416,,,,,MiddleMN,0.0,equis
S000-948,,,,,MiddleMN,0.0,equis
S008-531,,,,,MiddleMN,0.0,equis
S012-399,,,,,MiddleMN,0.0,equis
S008-532,,,,,MiddleMN,0.0,equis
S001-983,,,,,MiddleMN,0.0,equis
S005-687,,,,,MiddleMN,0.0,equis
S012-384,,,,,MiddleMN,0.0,equis
S009-677,,,,,MiddleMN,0.0,equis
S000-779,,,,,MiddleMN,0.0,equis
S000-779,,,,,MiddleMN,0.0,equis
S010-077,,,,,MiddleMN,0.0,equis
S008-506,,,,,MiddleMN,0.0,equis
S012-367,,,,,MiddleMN,0.0,equis
S010-087,,,,,MiddleMN,0.0,equis
S005-665,,,,,MiddleMN,0.0,equis
S010-086,,,,,MiddleMN,0.0,equis
S001-408,,,,,MiddleMN,0.0,equis
S012-369,,,,,MiddleMN,0.0,equis
S012-707,,,,,MiddleMN,0.0,equis
S009-149,,,,,MiddleMN,0.0,equis
S009-767,,,,,MiddleMN,0.0,equis
S009-150,,,,,MiddleMN,0.0,equis
S009-768,,,,,MiddleMN,0.0,equis
S009-151,,,,,MiddleMN,0.0,equis
S009-205,,,,,MiddleMN,0.0,equis
S007-569,,,,,MiddleMN,0.0,equis
S005-432,,,,,MiddleMN,0.0,equis
S012-368,,,,,MiddleMN,0.0,equis
S013-502,,,,,MissBrainerd,0.0,equis
S014-260,,,,,MissBrainerd,0.0,equis
S006-242,,,,,MissBrainerd,0.0,equis
S006-460,,,,,MissBrainerd,0.0,equis
S001-122,,,,,MissBrainerd,0.0,equis
S001-123,,,,,MissBrainerd,0.0,equis
S001-124,,,,,MissBrainerd,0.0,equis
S001-095,,,,,MissBrainerd,0.0,equis
S005-489,,,,,MissBrainerd,0.0,equis
S014-092,,,,,MissBrainerd,0.0,equis
S012-527,,,,,MissBrainerd,0.0,equis
S014-220,,,,,MissBrainerd,0.0,equis
S014-473,,,,,MissBrainerd,0.0,equis
S014-109,,,,,MissBrainerd,0.0,equis
S013-503,,,,,MissBrainerd,0.0,equis
S014-675,,,,,MissBrainerd,0.0,equis
S008-834,,,,,MissBrainerd,0.0,equis
S008-835,,,,,MissBrainerd,0.0,equis
S013-480,,,,,MissBrainerd,0.0,equis
S012-526,,,,,MissBrainerd,0.0,equis
S002-010,,,,,MissBrainerd,0.0,equis
S009-645,,,,,MissBrainerd,0.0,equis
S011-362,,,,,MissBrainerd,0.0,equis
S008-825,,,,,MissBrainerd,0.0,equis
S002-951,,,,,MissBrainerd,0.0,equis
S005-402,,,,,MissBrainerd,0.0,equis
S013-494,,,,,MissBrainerd,0.0,equis
S008-826,,,,,MissBrainerd,0.0,equis
S013-552,,,,,MissBrainerd,0.0,equis
S013-488,,,,,MissBrainerd,0.0,equis
S008-827,,,,,MissBrainerd,0.0,equis
S016-235,,,,,MissBrainerd,0.0,equis
S017-390,,,,,MissBrainerd,0.0,equis
S005-458,,,,,MissBrainerd,0.0,equis
S017-825,,,,,MissBrainerd,0.0,equis
S017-824,,,,,MissBrainerd,0.0,equis
S013-489,,,,,MissBrainerd,0.0,equis
S014-278,,,,,MissBrainerd,0.0,equis
S013-991,,,,,MissBrainerd,0.0,equis
S005-385,,,,,MissBrainerd,0.0,equis
S005-043,,,,,MissBrainerd,0.0,equis
S017-314,,,,,MissBrainerd,0.0,equis
S000-417,,,,,MissBrainerd,0.0,equis
S013-474,,,,,MissBrainerd,0.0,equis
S013-501,,,,,MissBrainerd,0.0,equis
S013-472,,,,,MissBrainerd,0.0,equis
S000-418,,,,,MissBrainerd,0.0,equis
S013-478,,,,,MissBrainerd,0.0,equis
S013-473,,,,,MissBrainerd,0.0,equis
S003-869,,,,,MissBrainerd,0.0,equis
S001-992,,,,,MissBrainerd,0.0,equis
S000-480,,,,,MissBrainerd,0.0,equis
S001-058,,,,,MissBrainerd,0.0,equis
S001-993,,,,,MissBrainerd,0.0,equis
S000-479,,,,,MissBrainerd,0.0,equis
S001-995,,,,,MissBrainerd,0.0,equis
S013-468,,,,,MissBrainerd,0.0,equis
S013-495,,,,,MissBrainerd,0.0,equis
S001-031,,,,,MissBrainerd,0.0,equis
S001-057,,,,,MissBrainerd,0.0,equis
S001-997,,,,,MissBrainerd,0.0,equis
S001-991,,,,,MissBrainerd,0.0,equis
S001-994,,,,,MissBrainerd,0.0,equis
S001-996,,,,,MissBrainerd,0.0,equis
S002-646,,,,,MissBrainerd,0.0,equis
S006-573,,,,,MissBrainerd,0.0,equis
S008-828,,,,,MissBrainerd,0.0,equis
S013-485,,,,,MissBrainerd,0.0,equis
S002-645,,,,,MissBrainerd,0.0,equis
S006-574,,,,,MissBrainerd,0.0,equis
S006-671,,,,,MissBrainerd,0.0,equis
S000-416,,,,,MissBrainerd,0.0,equis
S000-415,,,,,MissBrainerd,0.0,equis
S001-019,,,,,MissBrainerd,0.0,equis
S000-414,,,,,MissBrainerd,0.0,equis
S000-413,,,,,MissBrainerd,0.0,equis
S000-412,,,,,MissBrainerd,0.0,equis
S001-018,,,,,MissBrainerd,0.0,equis
S002-644,,,,,MissBrainerd,0.0,equis
S002-950,,,,,MissBrainerd,0.0,equis
S004-301,,,,,MissBrainerd,0.0,equis
S014-082,,,,,MissBrainerd,0.0,equis
S013-499,,,,,MissBrainerd,0.0,equis
S004-330,,,,,MissBrainerd,0.0,equis
S016-269,,,,,MissBrainerd,0.0,equis
S016-270,,,,,MissBrainerd,0.0,equis
S013-476,,,,,MissBrainerd,0.0,equis
S004-349,,,,,MissBrainerd,0.0,equis
S004-326,,,,,MissBrainerd,0.0,equis
S013-470,,,,,MissBrainerd,0.0,equis
S013-498,,,,,MissBrainerd,0.0,equis
S000-151,,,,,MissBrainerd,0.0,equis
S002-641,,,,,MissBrainerd,0.0,equis
S007-331,,,,,MissBrainerd,0.0,equis
S017-375,,,,,MissBrainerd,0.0,equis
S002-643,,,,,MissBrainerd,0.0,equis
S002-642,,,,,MissBrainerd,0.0,equis
S000-570,,,,,MissBrainerd,0.0,equis
S007-742,,,,,MissBrainerd,0.0,equis
S002-957,,,,,MissBrainerd,0.0,equis
S002-640,,,,,MissBrainerd,0.0,equis
S007-337,,,,,MissBrainerd,0.0,equis
S000-169,,,,,MissBrainerd,0.0,equis
S004-624,,,,,MissBrainerd,0.0,equis
S000-572,,,,,MissBrainerd,0.0,equis
S012-524,,,,,MissBrainerd,0.0,equis
S004-623,,,,,MissBrainerd,0.0,equis
S007-205,,,,,MissBrainerd,0.0,equis
S007-232,,,,,MissBrainerd,0.0,equis
S012-525,,,,,MissBrainerd,0.0,equis
S000-152,,,,,MissBrainerd,0.0,equis
S014-132,,,,,MissBrainerd,0.0,equis
S016-499,,,,,MissBrainerd,0.0,equis
S006-784,,,,,MissBrainerd,0.0,equis
S006-790,,,,,MissBrainerd,0.0,equis
S006-786,,,,,MissBrainerd,0.0,equis
S015-249,,,,,MissBrainerd,0.0,equis
S005-457,,,,,MissBrainerd,0.0,equis
S017-361,,,,,MissBrainerd,0.0,equis
S015-120,,,,,MissBrainerd,0.0,equis
S015-121,,,,,MissBrainerd,0.0,equis
S015-122,,,,,MissBrainerd,0.0,equis
S015-123,,,,,MissBrainerd,0.0,equis
S015-124,,,,,MissBrainerd,0.0,equis
S014-279,,,,,MissBrainerd,0.0,equis
S013-491,,,,,MissBrainerd,0.0,equis
S011-745,,,,,MissBrainerd,0.0,equis
S007-116,,,,,MissBrainerd,0.0,equis
S007-117,,,,,MissBrainerd,0.0,equis
S006-602,,,,,MissBrainerd,0.0,equis
S009-582,,,,,MissBrainerd,0.0,equis
S007-115,,,,,MissBrainerd,0.0,equis
S013-463,,,,,MissBrainerd,0.0,equis
S003-787,,,,,MissBrainerd,0.0,equis
S004-332,,,,,MissBrainerd,0.0,equis
S002-956,,,,,MissBrainerd,0.0,equis
S004-333,,,,,MissBrainerd,0.0,equis
S017-925,,,,,MissBrainerd,0.0,equis
S004-325,,,,,MissBrainerd,0.0,equis
S013-482,,,,,MissBrainerd,0.0,equis
S004-331,,,,,MissBrainerd,0.0,equis
S004-329,,,,,MissBrainerd,0.0,equis
S004-650,,,,,MissBrainerd,0.0,equis
S004-328,,,,,MissBrainerd,0.0,equis
S017-200,,,,,MissBrainerd,0.0,equis
S017-201,,,,,MissBrainerd,0.0,equis
S001-617,,,,,MissBrainerd,0.0,equis
S004-651,,,,,MissBrainerd,0.0,equis
S013-481,,,,,MissBrainerd,0.0,equis
S014-630,,,,,MissBrainerd,0.0,equis
S006-250,,,,,MissBrainerd,0.0,equis
S004-327,,,,,MissBrainerd,0.0,equis
S003-360,,,,,MissBrainerd,0.0,equis
S013-466,,,,,MissBrainerd,0.0,equis
S009-583,,,,,MissBrainerd,0.0,equis
S004-706,,,,,MissBrainerd,0.0,equis
S013-471,,,,,MissBrainerd,0.0,equis
S007-546,,,,,MissBrainerd,0.0,equis
S007-547,,,,,MissBrainerd,0.0,equis
S009-593,,,,,MissBrainerd,0.0,equis
S013-496,,,,,MissBrainerd,0.0,equis
S002-379,,,,,MissBrainerd,0.0,equis
S001-059,,,,,MissBrainerd,0.0,equis
S002-378,,,,,MissBrainerd,0.0,equis
S005-039,,,,,MissBrainerd,0.0,equis
S005-036,,,,,MissBrainerd,0.0,equis
S005-037,,,,,MissBrainerd,0.0,equis
S005-034,,,,,MissBrainerd,0.0,equis
S005-033,,,,,MissBrainerd,0.0,equis
S005-040,,,,,MissBrainerd,0.0,equis
S005-041,,,,,MissBrainerd,0.0,equis
S005-035,,,,,MissBrainerd,0.0,equis
S002-377,,,,,MissBrainerd,0.0,equis
S006-722,,,,,MissBrainerd,0.0,equis
S013-500,,,,,MissBrainerd,0.0,equis
S001-733,,,,,MissBrainerd,0.0,equis
S001-734,,,,,MissBrainerd,0.0,equis
S013-469,,,,,MissBrainerd,0.0,equis
S013-467,,,,,MissBrainerd,0.0,equis
